date,product_id,product_name,location,demand,inventory,cost,lead_time
2024-10-24,PSU-100,Power Supply,Tanger,9,22,72.1,7
2025-07-20,PSU-100,Power Supply,Meknes,0,23,70.01,7
2025-02-25,GPU-100,Graphics Card,Rabat,21,12,480.44,5
2024-05-10,NC-100,Network Card,Fes,8,0,38.71,14
2025-06-05,PHN-200,Smartphone,Casablanca,89,131,602.47,14
2024-02-11,SSD-100,SSD,Fes,49,83,123.71,7
2023-09-10,PRT-200,Printer,Casablanca,13,55,146.95,3
2024-05-15,MON-100,Monitor,Oujda,35,36,206.27,10
2024-09-08,NC-100,Network Card,Agadir,9,8,39.16,5
2024-12-09,LAP-200,Laptop,Casablanca,63,92,816.07,7
2025-01-06,KB-100,Keyboard,Fes,33,30,30.69,10
2024-07-08,LAP-100,Laptop,Agadir,47,58,766.88,3
2024-05-10,MB-200,Motherboard,Meknes,8,39,148.11,14
2024-05-20,PRT-200,Printer,Meknes,19,69,146.92,7
2024-02-10,CPU-100,Processor,Agadir,25,30,259.55,5
2025-01-13,PRT-200,Printer,Meknes,5,39,150.63,14
2024-10-19,KB-100,Keyboard,Meknes,30,73,28.84,7
2024-08-13,PHN-100,Smartphone,Meknes,96,113,618.28,5
2025-03-01,PRT-200,Printer,Tanger,20,47,153.08,10
2023-08-02,NC-100,Network Card,Tanger,5,0,38.38,3
2024-07-07,SSD-100,SSD,Rabat,59,105,117.09,5
2023-10-28,GPU-100,Graphics Card,Casablanca,16,0,513.01,14
2024-12-21,TAB-200,Tablet,Casablanca,21,60,309.06,14
2024-06-03,MS-100,Mouse,Rabat,23,47,19.86,3
2024-01-12,LAP-100,Laptop,Meknes,35,72,807.81,10
2024-03-27,RAM-100,Memory Module,Agadir,35,53,95.63,5
2025-01-13,RAM-100,Memory Module,Casablanca,23,65,101.25,3
2025-04-21,NC-100,Network Card,Meknes,6,0,40.89,14
2024-04-29,SSD-100,SSD,Tanger,59,109,114.94,7
2025-06-06,RAM-100,Memory Module,Meknes,12,5,100.92,3
2023-11-22,GPU-200,Graphics Card,Rabat,18,59,483.46,14
2024-06-27,NC-100,Network Card,Marrakesh,5,0,38.01,14
2025-01-22,MON-100,Monitor,Casablanca,18,5,201.15,7
2024-01-13,MON-100,Monitor,Tanger,15,13,190.52,5
2025-04-15,MON-100,Monitor,Oujda,15,14,201.29,7
2023-10-30,RAM-100,Memory Module,Fes,34,50,97.19,7
2023-10-05,MS-200,Mouse,Tanger,32,70,19.57,7
2024-09-05,PSU-100,Power Supply,Tanger,10,9,67.44,7
2025-05-04,MON-100,Monitor,Agadir,13,25,204.57,7
2023-10-06,MS-100,Mouse,Rabat,27,8,19.04,10
2024-05-25,PHN-200,Smartphone,Casablanca,61,44,617.8,10
2023-10-19,TAB-200,Tablet,Marrakesh,44,74,309.47,14
2025-02-24,MON-100,Monitor,Rabat,11,20,209.16,7
2024-11-29,PRT-200,Printer,Fes,22,58,146.9,14
2024-03-26,HDD-200,Hard Drive,Fes,24,19,78.88,14
2023-08-13,PRT-100,Printer,Meknes,11,15,152.5,14
2025-07-05,TAB-200,Tablet,Oujda,35,21,290.1,3
2024-02-03,PRT-100,Printer,Marrakesh,13,43,153.19,10
2023-12-11,CPU-100,Processor,Agadir,13,63,250.74,7
2025-05-08,PHN-200,Smartphone,Casablanca,98,124,598.55,7
2024-11-25,MB-200,Motherboard,Oujda,11,19,145.3,7
2023-10-02,KB-100,Keyboard,Oujda,28,8,30.39,5
2024-11-17,LAP-300,Laptop,Meknes,9,37,813.94,10
2024-04-06,NC-100,Network Card,Oujda,8,23,38.34,14
2024-10-18,CPU-100,Processor,Oujda,27,56,243.24,10
2024-08-25,PHN-200,Smartphone,Marrakesh,92,82,571.98,7
2024-05-17,HDD-100,Hard Drive,Rabat,35,43,82.28,10
2024-07-07,CPU-100,Processor,Rabat,12,23,246.25,7
2024-07-06,RAM-100,Memory Module,Tanger,33,38,99.94,5
2025-06-18,TAB-200,Tablet,Casablanca,31,61,310.53,5
2025-06-07,LAP-200,Laptop,Tanger,59,52,774.49,7
2025-06-04,PSU-100,Power Supply,Tanger,8,35,67.78,7
2023-10-09,MB-100,Motherboard,Fes,18,15,151.58,5
2025-04-12,CPU-100,Processor,Fes,20,46,250.24,7
2023-11-28,SSD-100,SSD,Rabat,43,43,114.93,3
2024-08-08,HDD-100,Hard Drive,Tanger,47,37,76.15,5
2024-02-25,MON-100,Monitor,Agadir,31,58,202.59,7
2023-10-18,PSU-100,Power Supply,Agadir,12,54,68.39,3
2024-09-09,KB-100,Keyboard,Rabat,29,61,29.79,7
2024-06-28,PSU-100,Power Supply,Rabat,7,55,66.65,3
2025-03-05,MB-100,Motherboard,Rabat,16,51,149.07,3
2023-10-22,PSU-100,Power Supply,Tanger,9,10,72.69,14
2023-09-01,HDD-100,Hard Drive,Tanger,44,69,79.75,7
2024-08-02,MB-200,Motherboard,Tanger,15,24,155.05,3
2023-11-12,KB-100,Keyboard,Agadir,28,24,30.51,3
2024-10-02,GPU-200,Graphics Card,Rabat,9,16,477.58,14
2025-07-08,TAB-100,Tablet,Agadir,47,85,286.92,10
2024-06-23,PSU-100,Power Supply,Tanger,9,25,67.06,5
2025-05-09,RAM-100,Memory Module,Rabat,35,73,100.77,5
2025-04-26,RAM-100,Memory Module,Agadir,29,14,102.1,10
2024-10-19,KB-100,Keyboard,Meknes,35,38,31.39,5
2024-07-19,CPU-100,Processor,Meknes,28,48,254.85,14
2023-08-17,MON-100,Monitor,Agadir,22,54,209.95,10
2023-09-08,MS-100,Mouse,Oujda,27,52,19.03,10
2025-02-10,LAP-200,Laptop,Tanger,39,53,762.74,3
2025-07-23,PHN-100,Smartphone,Meknes,93,106,603.1,7
2023-11-01,NC-100,Network Card,Rabat,4,0,38.52,14
2023-11-17,MON-100,Monitor,Fes,6,53,195.06,14
2024-02-22,NC-100,Network Card,Fes,4,0,38.89,10
2023-09-23,HDD-100,Hard Drive,Rabat,67,66,76.9,3
2025-04-01,MB-100,Motherboard,Rabat,8,45,151.6,5
2024-04-28,PHN-100,Smartphone,Marrakesh,26,8,573.95,3
2023-11-05,PHN-200,Smartphone,Fes,56,74,616.33,10
2025-04-06,PSU-100,Power Supply,Casablanca,17,30,66.88,14
2025-01-30,MS-100,Mouse,Fes,32,52,19.26,3
2024-09-09,MS-200,Mouse,Fes,34,40,20.4,10
2024-12-20,NC-100,Network Card,Casablanca,6,37,41.58,3
2024-04-29,SSD-100,SSD,Fes,22,52,116.61,5
2023-12-18,GPU-100,Graphics Card,Meknes,15,53,522.7,3
2024-07-07,CPU-100,Processor,Casablanca,13,49,245.36,5
2023-09-22,SSD-100,SSD,Oujda,46,63,117.1,14
2024-06-15,PHN-100,Smartphone,Tanger,78,83,582.71,7
2024-08-06,NC-100,Network Card,Tanger,6,13,38.84,10
2023-07-29,PRT-200,Printer,Rabat,21,43,155.32,5
2023-10-25,KB-100,Keyboard,Rabat,25,21,29.49,7
2025-01-10,MS-200,Mouse,Casablanca,30,64,19.94,14
2023-10-24,PRT-200,Printer,Agadir,18,51,152.32,7
2024-10-28,CPU-100,Processor,Fes,25,51,249.33,5
2024-07-28,MB-200,Motherboard,Tanger,7,57,145.27,5
2025-02-27,KB-100,Keyboard,Agadir,9,9,29.86,7
2024-03-09,RAM-100,Memory Module,Marrakesh,34,79,95.77,7
2023-08-24,PSU-100,Power Supply,Meknes,14,64,69.41,5
2024-12-19,SSD-100,SSD,Agadir,41,38,122.58,10
2025-06-01,MS-100,Mouse,Marrakesh,22,72,19.37,5
2024-09-16,SSD-100,SSD,Rabat,22,36,117.98,10
2025-03-21,MON-100,Monitor,Rabat,44,33,205.59,3
2023-11-18,CPU-100,Processor,Tanger,23,52,257.99,7
2023-12-27,PRT-100,Printer,Agadir,16,62,151.51,5
2025-03-02,CPU-100,Processor,Rabat,22,45,244.42,5
2023-07-30,CPU-100,Processor,Casablanca,18,25,243.79,14
2024-04-17,LAP-100,Laptop,Meknes,8,47,796.91,5
2025-02-12,KB-100,Keyboard,Meknes,20,24,30.9,3
2025-01-15,PSU-100,Power Supply,Casablanca,8,39,71.56,10
2025-04-29,PSU-100,Power Supply,Rabat,13,49,73.49,7
2024-07-30,NC-100,Network Card,Agadir,4,43,41.02,14
2024-05-10,PRT-100,Printer,Agadir,24,70,155.21,3
2024-08-27,GPU-100,Graphics Card,Oujda,12,33,511.05,3
2024-12-25,NC-100,Network Card,Casablanca,5,29,40.41,14
2025-07-21,MS-200,Mouse,Meknes,16,12,19.77,3
2024-02-11,MON-100,Monitor,Rabat,14,59,209.13,5
2024-01-09,TAB-100,Tablet,Oujda,0,43,303.22,3
2023-11-14,HDD-200,Hard Drive,Casablanca,23,33,76.62,3
2025-04-14,NC-100,Network Card,Fes,6,24,39.71,7
2023-10-05,NC-100,Network Card,Casablanca,10,44,41.08,10
2024-02-29,PSU-100,Power Supply,Agadir,6,30,73.24,3
2024-12-07,LAP-200,Laptop,Agadir,72,80,824.79,14
2025-04-18,GPU-100,Graphics Card,Marrakesh,10,30,521.74,14
2025-03-24,NC-100,Network Card,Agadir,6,0,41.9,14
2024-02-20,SSD-100,SSD,Agadir,32,24,120.11,10
2024-06-25,MON-100,Monitor,Oujda,23,4,200.7,10
2025-02-18,GPU-100,Graphics Card,Fes,16,53,500.94,3
2024-04-08,KB-100,Keyboard,Tanger,18,24,30.74,14
2025-03-21,RAM-100,Memory Module,Oujda,48,49,102.42,14
2024-12-14,LAP-100,Laptop,Oujda,30,18,768.31,5
2025-06-24,HDD-200,Hard Drive,Casablanca,53,45,82.88,5
2023-10-29,HDD-200,Hard Drive,Marrakesh,75,85,82.84,3
2024-12-26,HDD-200,Hard Drive,Agadir,67,53,79.56,7
2024-09-17,HDD-200,Hard Drive,Casablanca,48,67,81.98,10
2025-03-16,TAB-200,Tablet,Marrakesh,32,49,290.5,5
2025-03-22,SSD-100,SSD,Tanger,61,67,115.75,14
2025-05-12,MON-100,Monitor,Marrakesh,16,0,198.16,14
2024-06-14,LAP-300,Laptop,Casablanca,57,59,794.9,5
2025-01-07,KB-100,Keyboard,Marrakesh,23,47,29.77,14
2025-03-08,LAP-200,Laptop,Oujda,33,69,813.5,14
2024-12-31,KB-100,Keyboard,Fes,16,40,30.3,3
2025-07-08,GPU-200,Graphics Card,Fes,14,53,520.32,3
2024-11-23,NC-100,Network Card,Tanger,8,0,41.37,7
2024-01-02,SSD-100,SSD,Fes,30,40,125.76,5
2024-11-09,RAM-100,Memory Module,Casablanca,42,70,104.33,5
2024-02-29,RAM-100,Memory Module,Fes,19,52,96.45,10
2025-04-16,NC-100,Network Card,Agadir,7,0,39.99,10
2025-03-31,MON-100,Monitor,Marrakesh,28,61,204.41,14
2023-09-19,PRT-100,Printer,Tanger,12,60,153.1,3
2023-09-08,MB-200,Motherboard,Agadir,8,20,147.67,14
2025-06-08,GPU-100,Graphics Card,Casablanca,16,1,477.43,7
2024-12-07,MON-100,Monitor,Marrakesh,19,37,192.83,3
2024-01-26,PRT-200,Printer,Oujda,12,21,145.84,3
2025-03-24,SSD-100,SSD,Rabat,31,17,120.63,10
2023-08-18,MON-100,Monitor,Fes,22,60,204.71,5
2025-01-04,PRT-200,Printer,Fes,19,45,145.77,10
2024-02-02,KB-100,Keyboard,Oujda,14,0,28.66,10
2024-12-08,CPU-100,Processor,Casablanca,23,32,237.66,7
2025-04-10,HDD-100,Hard Drive,Agadir,27,61,76.46,10
2024-04-16,MB-100,Motherboard,Tanger,8,46,146.16,14
2024-03-30,SSD-100,SSD,Fes,40,24,117.01,3
2023-10-25,MS-200,Mouse,Marrakesh,33,54,20.79,10
2024-08-29,PSU-100,Power Supply,Casablanca,12,2,72.29,7
2023-12-20,PRT-200,Printer,Tanger,12,25,152.17,7
2023-11-06,MS-100,Mouse,Tanger,21,58,20.58,10
2025-07-02,GPU-100,Graphics Card,Casablanca,23,57,520.42,3
2025-07-13,PSU-100,Power Supply,Oujda,14,60,72.62,7
2024-03-23,RAM-100,Memory Module,Agadir,31,23,104.24,10
2025-06-02,MS-200,Mouse,Agadir,49,99,20.32,14
2024-03-22,GPU-200,Graphics Card,Oujda,21,29,486.11,7
2025-02-15,MS-100,Mouse,Marrakesh,36,63,20.71,10
2023-11-12,MB-100,Motherboard,Marrakesh,9,58,149.45,14
2024-08-29,PHN-100,Smartphone,Marrakesh,38,28,586.6,5
2025-03-21,GPU-100,Graphics Card,Agadir,15,36,523.43,10
2025-02-22,KB-100,Keyboard,Casablanca,23,44,30.44,3
2024-01-19,GPU-200,Graphics Card,Casablanca,11,41,506.14,7
2024-04-02,MB-100,Motherboard,Meknes,9,38,143.25,5
2024-01-16,GPU-200,Graphics Card,Marrakesh,15,2,478.92,3
2024-09-30,PRT-100,Printer,Marrakesh,12,45,151.73,3
2024-05-18,TAB-100,Tablet,Fes,41,37,287.48,14
2025-02-28,CPU-100,Processor,Agadir,15,0,260.51,10
2024-08-12,PHN-200,Smartphone,Fes,34,81,592.99,5
2024-02-15,RAM-100,Memory Module,Fes,29,49,100.61,7
2025-05-09,KB-100,Keyboard,Marrakesh,16,23,31.12,10
2024-09-06,PSU-100,Power Supply,Tanger,4,9,71.35,5
2023-10-20,CPU-100,Processor,Agadir,24,65,237.93,10
2024-11-01,MON-100,Monitor,Marrakesh,9,0,196.86,7
2023-09-15,HDD-200,Hard Drive,Tanger,30,42,82.76,5
2025-04-09,PSU-100,Power Supply,Agadir,9,42,69.99,14
2025-07-05,RAM-100,Memory Module,Rabat,36,75,104.48,5
2023-08-15,MON-100,Monitor,Rabat,34,84,204.41,7
2023-09-23,TAB-100,Tablet,Rabat,35,61,311.77,3
2025-05-25,PRT-200,Printer,Agadir,4,46,153.74,10
2024-01-01,LAP-100,Laptop,Rabat,44,55,798.23,10
2024-03-27,MB-100,Motherboard,Marrakesh,10,39,151.92,7
2023-10-21,MB-100,Motherboard,Tanger,2,20,156.06,10
2024-04-04,MB-100,Motherboard,Fes,14,49,157.0,10
2023-09-23,HDD-100,Hard Drive,Oujda,52,89,78.31,5
2024-03-19,TAB-200,Tablet,Agadir,33,13,306.85,3
2024-11-20,GPU-200,Graphics Card,Marrakesh,0,27,498.85,3
2024-04-05,RAM-100,Memory Module,Meknes,34,68,103.53,3
2024-01-09,MB-100,Motherboard,Fes,21,25,151.76,14
2023-09-15,SSD-100,SSD,Marrakesh,61,81,124.9,3
2024-08-03,TAB-100,Tablet,Agadir,18,16,302.81,10
2024-06-10,PSU-100,Power Supply,Marrakesh,6,50,72.97,3
2024-12-16,TAB-100,Tablet,Fes,35,73,291.02,14
2024-02-21,MON-100,Monitor,Rabat,26,58,196.81,10
2024-04-30,MS-100,Mouse,Meknes,46,74,19.34,14
2025-03-13,HDD-100,Hard Drive,Rabat,28,32,82.32,10
2025-06-09,KB-100,Keyboard,Meknes,24,69,30.07,3
2024-09-08,RAM-100,Memory Module,Tanger,21,7,104.81,10
2025-03-22,TAB-100,Tablet,Rabat,36,32,291.6,14
2025-06-26,PHN-200,Smartphone,Casablanca,105,103,616.71,5
2024-11-12,PHN-100,Smartphone,Meknes,105,137,619.59,5
2024-03-16,PSU-100,Power Supply,Casablanca,13,17,70.96,3
2025-05-07,HDD-200,Hard Drive,Fes,36,45,83.15,7
2024-04-13,HDD-100,Hard Drive,Marrakesh,49,82,78.51,10
2024-06-28,KB-100,Keyboard,Rabat,24,11,29.41,7
2023-12-24,MON-100,Monitor,Marrakesh,27,47,195.93,14
2024-08-04,PSU-100,Power Supply,Oujda,9,32,69.15,7
2025-04-22,MON-100,Monitor,Casablanca,22,39,197.62,3
2024-03-25,KB-100,Keyboard,Casablanca,24,25,30.55,3
2024-03-05,KB-100,Keyboard,Agadir,21,65,30.92,5
2025-06-10,HDD-100,Hard Drive,Tanger,54,80,82.49,3
2024-07-25,CPU-100,Processor,Rabat,20,1,259.49,14
2025-07-18,HDD-100,Hard Drive,Tanger,33,67,83.07,5
2025-03-29,PRT-200,Printer,Marrakesh,0,0,143.52,10
2023-11-22,MB-200,Motherboard,Tanger,11,53,146.06,10
2024-08-27,MON-100,Monitor,Tanger,27,28,196.46,7
2025-06-13,SSD-100,SSD,Marrakesh,57,81,114.54,10
2025-02-16,MS-100,Mouse,Meknes,35,19,20.64,3
2025-03-17,CPU-100,Processor,Fes,16,0,247.91,3
2023-09-13,PHN-200,Smartphone,Marrakesh,92,84,615.99,7
2024-12-28,CPU-100,Processor,Rabat,11,60,247.74,5
2023-08-29,KB-100,Keyboard,Agadir,19,7,29.49,7
2024-01-08,PHN-200,Smartphone,Agadir,98,111,578.27,7
2025-03-13,MS-200,Mouse,Fes,28,52,19.59,5
2024-04-16,CPU-100,Processor,Tanger,25,35,252.7,5
2025-03-19,MON-100,Monitor,Fes,38,78,197.87,7
2025-07-11,SSD-100,SSD,Agadir,45,73,122.76,3
2024-10-26,TAB-100,Tablet,Tanger,30,25,311.62,5
2024-08-17,PRT-100,Printer,Meknes,10,0,143.05,5
2024-03-21,KB-100,Keyboard,Tanger,19,17,31.4,7
2025-03-25,PSU-100,Power Supply,Rabat,10,24,67.95,7
2024-06-15,RAM-100,Memory Module,Fes,31,37,98.91,3
2024-04-08,MS-200,Mouse,Fes,45,61,19.6,7
2023-08-02,TAB-200,Tablet,Casablanca,46,87,296.65,7
2024-12-12,MB-200,Motherboard,Meknes,10,50,152.5,7
2025-05-25,MB-100,Motherboard,Casablanca,16,58,144.49,10
2024-12-16,GPU-200,Graphics Card,Tanger,10,38,518.41,5
2025-07-10,MB-200,Motherboard,Tanger,14,57,153.97,14
2023-10-19,MS-200,Mouse,Oujda,27,68,19.07,3
2024-10-26,HDD-200,Hard Drive,Fes,53,45,78.12,10
2024-09-06,KB-100,Keyboard,Tanger,17,27,28.98,5
2024-03-18,NC-100,Network Card,Oujda,8,0,41.63,14
2023-12-04,MS-100,Mouse,Oujda,27,31,19.63,3
2024-02-21,HDD-100,Hard Drive,Agadir,29,33,77.79,5
2023-10-21,GPU-100,Graphics Card,Tanger,11,54,522.35,3
2024-07-31,PRT-200,Printer,Meknes,20,34,155.39,10
2023-08-11,PRT-100,Printer,Agadir,18,61,143.69,7
2025-06-02,MB-200,Motherboard,Fes,19,2,149.91,7
2024-04-07,MON-100,Monitor,Rabat,21,31,206.06,14
2025-02-28,MB-200,Motherboard,Marrakesh,15,17,146.25,14
2025-07-04,SSD-100,SSD,Fes,70,61,120.84,10
2024-04-08,KB-100,Keyboard,Agadir,27,17,29.15,7
2024-07-28,PHN-100,Smartphone,Casablanca,52,45,587.68,7
2024-03-06,MB-200,Motherboard,Tanger,15,51,150.2,3
2025-03-24,GPU-100,Graphics Card,Meknes,13,51,494.44,7
2023-10-20,RAM-100,Memory Module,Marrakesh,16,23,104.3,10
2025-06-15,MON-100,Monitor,Marrakesh,27,35,204.79,7
2025-03-28,RAM-100,Memory Module,Fes,27,25,95.37,14
2024-10-05,SSD-100,SSD,Fes,23,4,119.25,14
2024-02-07,MB-200,Motherboard,Oujda,18,13,151.98,3
2023-09-20,MON-100,Monitor,Fes,31,56,206.07,14
2025-03-16,PSU-100,Power Supply,Fes,12,14,72.16,3
2025-04-11,RAM-100,Memory Module,Oujda,23,3,95.74,14
2023-09-24,NC-100,Network Card,Rabat,11,23,41.53,3
2025-02-15,MS-200,Mouse,Meknes,15,38,20.07,7
2024-03-26,CPU-100,Processor,Marrakesh,19,27,249.73,10
2024-10-21,GPU-200,Graphics Card,Marrakesh,2,0,522.35,14
2024-11-21,KB-100,Keyboard,Marrakesh,24,49,30.35,14
2025-04-09,MON-100,Monitor,Rabat,26,29,192.63,7
2024-07-31,TAB-200,Tablet,Casablanca,34,51,304.52,3
2025-02-01,HDD-100,Hard Drive,Meknes,49,78,79.82,7
2025-04-05,PRT-100,Printer,Rabat,18,40,149.1,14
2025-07-13,PSU-100,Power Supply,Tanger,10,49,68.26,7
2025-02-23,PSU-100,Power Supply,Oujda,11,32,69.41,14
2024-01-08,TAB-100,Tablet,Rabat,21,61,311.03,3
2025-04-20,MS-200,Mouse,Rabat,31,62,19.63,3
2025-04-14,MON-100,Monitor,Tanger,15,33,190.81,10
2024-07-14,MS-200,Mouse,Agadir,36,57,19.5,14
2024-07-29,SSD-100,SSD,Meknes,34,31,120.35,7
2025-02-13,LAP-300,Laptop,Oujda,51,32,832.02,14
2025-05-18,MON-100,Monitor,Fes,18,66,204.88,3
2023-08-03,PRT-100,Printer,Meknes,17,23,143.34,7
2025-01-08,MS-200,Mouse,Casablanca,33,67,20.47,5
2024-04-18,HDD-100,Hard Drive,Oujda,33,39,82.41,10
2024-09-05,RAM-100,Memory Module,Fes,47,88,101.79,7
2023-08-20,TAB-200,Tablet,Fes,38,35,308.12,5
2024-11-06,GPU-200,Graphics Card,Fes,19,44,489.18,7
2025-07-09,SSD-100,SSD,Rabat,66,65,122.41,14
2025-01-14,KB-100,Keyboard,Tanger,33,17,30.37,10
2025-03-22,PRT-200,Printer,Casablanca,12,29,147.77,7
2025-01-30,TAB-200,Tablet,Tanger,34,53,303.34,10
2025-05-01,KB-100,Keyboard,Agadir,28,13,29.38,10
2023-08-31,CPU-100,Processor,Tanger,20,7,261.86,10
2023-11-29,CPU-100,Processor,Agadir,29,23,248.92,5
2024-11-06,PSU-100,Power Supply,Rabat,8,18,72.16,5
2025-05-06,PRT-100,Printer,Agadir,22,15,143.62,14
2023-09-14,NC-100,Network Card,Rabat,8,49,40.12,5
2023-12-15,LAP-200,Laptop,Marrakesh,30,31,777.18,14
2025-01-03,LAP-200,Laptop,Meknes,58,48,809.18,5
2024-08-02,PHN-100,Smartphone,Meknes,55,35,626.73,5
2024-08-26,SSD-100,SSD,Tanger,36,45,115.51,3
2025-03-08,MS-100,Mouse,Oujda,53,57,20.82,14
2024-11-28,MB-100,Motherboard,Meknes,12,5,147.6,7
2024-04-18,MB-100,Motherboard,Oujda,11,61,151.49,7
2024-01-11,NC-100,Network Card,Rabat,5,33,39.82,3
2024-08-05,PSU-100,Power Supply,Rabat,15,1,68.83,7
2023-09-30,GPU-100,Graphics Card,Oujda,15,57,522.08,7
2024-08-11,CPU-100,Processor,Oujda,22,45,248.08,5
2024-07-17,MON-100,Monitor,Rabat,11,37,192.85,3
2024-03-30,MS-100,Mouse,Rabat,22,6,20.32,7
2023-11-28,PHN-100,Smartphone,Agadir,97,91,616.39,10
2025-03-12,NC-100,Network Card,Oujda,3,18,39.49,5
2025-04-29,HDD-200,Hard Drive,Agadir,40,87,77.02,5
2024-02-09,HDD-100,Hard Drive,Tanger,35,46,78.89,14
2023-10-29,GPU-200,Graphics Card,Oujda,22,8,509.0,3
2024-12-26,TAB-200,Tablet,Rabat,35,30,287.55,5
2023-10-14,LAP-100,Laptop,Meknes,63,45,792.98,3
2025-01-12,MB-200,Motherboard,Marrakesh,14,12,150.34,5
2024-08-30,MON-100,Monitor,Meknes,36,22,191.74,14
2025-03-27,KB-100,Keyboard,Agadir,30,38,29.33,14
2025-06-18,MB-100,Motherboard,Marrakesh,10,56,157.3,10
2025-02-21,KB-100,Keyboard,Oujda,28,67,29.42,7
2024-02-06,KB-100,Keyboard,Meknes,19,40,28.94,3
2025-05-11,MON-100,Monitor,Fes,18,30,200.25,14
2024-02-21,MB-200,Motherboard,Casablanca,3,43,148.9,3
2025-06-29,CPU-100,Processor,Casablanca,22,56,244.04,5
2023-07-28,TAB-100,Tablet,Meknes,53,68,289.56,10
2024-05-31,PRT-100,Printer,Meknes,4,52,142.51,5
2024-09-10,HDD-100,Hard Drive,Marrakesh,53,101,79.81,7
2024-05-15,PHN-100,Smartphone,Meknes,79,117,626.81,7
2023-11-01,NC-100,Network Card,Agadir,8,51,39.82,5
2025-02-18,RAM-100,Memory Module,Casablanca,36,64,95.14,10
2024-06-02,PSU-100,Power Supply,Casablanca,9,15,67.49,3
2023-10-31,MON-100,Monitor,Oujda,24,36,194.16,7
2025-06-24,TAB-100,Tablet,Agadir,26,38,294.21,3
2025-04-07,HDD-200,Hard Drive,Meknes,32,30,76.95,10
2025-07-01,PHN-200,Smartphone,Tanger,45,41,602.22,5
2023-10-19,GPU-200,Graphics Card,Rabat,17,60,519.61,14
2024-05-19,HDD-200,Hard Drive,Casablanca,34,36,79.16,14
2023-08-09,SSD-100,SSD,Oujda,41,62,116.39,10
2023-10-07,PRT-100,Printer,Agadir,6,33,149.74,3
2024-01-02,HDD-100,Hard Drive,Oujda,46,42,76.97,14
2025-06-28,MB-200,Motherboard,Tanger,6,3,148.34,5
2025-05-27,RAM-100,Memory Module,Tanger,33,40,102.46,14
2023-10-17,RAM-100,Memory Module,Rabat,40,61,96.47,5
2023-08-09,TAB-200,Tablet,Marrakesh,5,15,292.35,10
2023-11-13,NC-100,Network Card,Casablanca,5,25,39.37,14
2025-04-12,HDD-100,Hard Drive,Rabat,23,39,83.99,7
2024-09-16,CPU-100,Processor,Rabat,8,41,245.05,5
2024-11-07,PSU-100,Power Supply,Meknes,10,14,69.65,7
2025-02-16,PHN-100,Smartphone,Casablanca,61,111,587.4,14
2025-01-19,KB-100,Keyboard,Rabat,21,36,30.74,7
2025-02-17,PHN-200,Smartphone,Agadir,89,81,597.13,3
2024-01-17,KB-100,Keyboard,Meknes,21,24,28.76,5
2024-03-04,HDD-200,Hard Drive,Casablanca,29,53,82.01,3
2024-12-06,SSD-100,SSD,Marrakesh,34,27,117.81,14
2024-01-19,MON-100,Monitor,Marrakesh,25,47,202.77,10
2024-07-17,PRT-200,Printer,Oujda,13,61,145.42,3
2024-07-01,MB-200,Motherboard,Meknes,10,22,150.92,5
2024-09-12,RAM-100,Memory Module,Marrakesh,32,52,96.78,3
2024-05-10,CPU-100,Processor,Tanger,16,52,240.99,3
2024-10-07,MON-100,Monitor,Marrakesh,33,28,207.98,10
2024-07-28,LAP-100,Laptop,Meknes,92,102,829.12,5
2025-02-15,MB-200,Motherboard,Rabat,19,20,156.87,3
2023-12-24,CPU-100,Processor,Fes,16,13,250.33,7
2024-03-09,GPU-100,Graphics Card,Casablanca,11,19,490.19,7
2024-04-26,PSU-100,Power Supply,Oujda,5,23,69.17,5
2025-03-16,RAM-100,Memory Module,Tanger,28,14,96.31,10
2024-02-13,GPU-100,Graphics Card,Casablanca,10,0,502.68,14
2025-01-27,TAB-100,Tablet,Marrakesh,37,81,313.11,3
2023-11-08,MS-100,Mouse,Oujda,13,30,19.18,3
2024-09-11,CPU-100,Processor,Meknes,9,19,251.78,7
2024-12-06,HDD-200,Hard Drive,Agadir,42,88,81.98,3
2023-12-06,HDD-200,Hard Drive,Tanger,42,59,82.62,5
2025-06-18,MS-200,Mouse,Casablanca,41,85,20.01,10
2024-04-14,PRT-100,Printer,Marrakesh,15,0,149.75,7
2024-07-19,KB-100,Keyboard,Agadir,27,22,30.71,7
2024-10-27,LAP-300,Laptop,Rabat,48,91,828.33,5
2023-10-10,PRT-200,Printer,Agadir,13,60,154.54,3
2025-07-12,PRT-100,Printer,Casablanca,13,13,149.67,10
2024-07-13,MB-200,Motherboard,Oujda,7,0,154.09,10
2025-07-10,HDD-200,Hard Drive,Marrakesh,48,98,81.79,7
2025-03-23,GPU-200,Graphics Card,Rabat,12,0,505.72,3
2023-10-04,SSD-100,SSD,Tanger,52,86,118.96,14
2024-04-25,MB-100,Motherboard,Marrakesh,8,0,154.13,14
2024-05-04,RAM-100,Memory Module,Meknes,29,54,99.06,3
2024-10-23,PSU-100,Power Supply,Casablanca,9,5,69.58,3
2023-09-20,PRT-100,Printer,Rabat,14,64,153.49,14
2024-07-17,HDD-200,Hard Drive,Oujda,49,95,80.9,5
2024-07-04,MB-100,Motherboard,Fes,17,67,148.53,14
2025-01-26,SSD-100,SSD,Rabat,32,56,120.89,10
2025-03-01,HDD-100,Hard Drive,Fes,45,81,77.93,10
